resistance_mechanism,RPKM,Sample
antibiotic efflux,5.732172475,368258431
antibiotic efflux,0.216801237,368258431
antibiotic target protection,0.394994035,368258431
antibiotic inactivation,0.49149826,368258431
antibiotic efflux,0.947120734,368258431
antibiotic target protection,2.653487537,368258431
antibiotic efflux,11.7257442,368258431
antibiotic target protection,7.989873187,368258431
antibiotic inactivation,1.432180359,368258431
antibiotic efflux,1.25367672,368258431
antibiotic efflux,4.628115908,368258431
antibiotic target alteration,0.706152602,368258431
antibiotic efflux,0.985485118,368258431
antibiotic inactivation,0.105750237,368258431
antibiotic efflux,1.391141273,368258431
antibiotic efflux,0.216620268,368258431
antibiotic target replacement,0.517211921,368258431
antibiotic target protection,1.643307251,368258431
antibiotic target protection,0.270324043,368258431
antibiotic inactivation,0.343268626,368258431
antibiotic efflux,0.977442867,368258431
antibiotic inactivation,1.305716131,368258431
antibiotic efflux,2.333087175,368258431
antibiotic target protection,0.394994035,368258431
antibiotic efflux,5.958162577,368258431
antibiotic efflux,0.577975682,368258431
antibiotic inactivation,0.971951615,368258431
antibiotic efflux,0.749413188,368258431
antibiotic inactivation,2.137923989,368258431
antibiotic target protection,7.522060322,368258431
antibiotic efflux,1.458395607,368258431
antibiotic inactivation,0.225270036,368258431
antibiotic efflux,0.754392678,368258431
antibiotic efflux,1.504412064,368258431
antibiotic inactivation,0.325201856,368258431
antibiotic efflux,0.518607276,368258431
antibiotic efflux,0.292524568,368258431
antibiotic efflux,0.224102833,368258431
antibiotic inactivation,1.420681101,368258431
antibiotic inactivation,0.201171381,368258431
antibiotic target alteration,1.38961757,368258431
antibiotic efflux,1.114738321,368258431
antibiotic inactivation,0.468431554,368258431
antibiotic inactivation,1.781911294,368258431
antibiotic target replacement,0.512614481,368258431
antibiotic inactivation,1.607332147,368258431
antibiotic inactivation,0.955841919,368258431
antibiotic efflux,3.480033655,368258431
antibiotic inactivation,0.196599304,368258431
antibiotic target alteration,1.826624,368258431
antibiotic inactivation,2.104143901,368258431
antibiotic efflux,1.872760379,368258431
antibiotic inactivation,0.332706514,368258431
antibiotic inactivation,0.315706911,368258431
antibiotic efflux,1.491442995,368258431
antibiotic efflux,1.476892332,368258431
antibiotic inactivation,0.570981477,368258431
antibiotic target protection,0.263195823,368258431
antibiotic efflux,0.663711205,368258431
antibiotic inactivation,2.760756182,368258431
antibiotic inactivation,4.601260304,368258431
antibiotic efflux,1.611100313,368258431
antibiotic inactivation,0.343268626,368258431
reduced permeability to antibiotic,0.436887342,368258431
antibiotic target protection,0.608229096,368258431
antibiotic target protection,0.469278628,368258431
antibiotic target alteration,0.473560367,368258431
antibiotic inactivation,0.888736579,368258431
antibiotic inactivation,20.49621101,368258431
antibiotic efflux,1.180362292,368258431
antibiotic efflux,0.992014836,368258431
antibiotic efflux,0.448205667,368258431
antibiotic efflux,9.583981347,368258431
antibiotic efflux,0.407076206,368258431
antibiotic efflux,0.224684919,368258431
antibiotic efflux,6.13764303,368258431
antibiotic efflux,0.431439869,368258431
antibiotic target replacement,2.737458662,368258431
antibiotic inactivation,42.94509617,368258431
antibiotic inactivation,0.819163766,368258431
antibiotic target replacement,2.463712795,368258431
antibiotic target protection,0.350927764,368258431
antibiotic efflux,0.505869554,368258431
antibiotic inactivation,1.441728228,368258431
antibiotic efflux,0.153103883,368258431
antibiotic inactivation,0.487802784,368258431
antibiotic efflux,0.146865354,368258431
antibiotic inactivation,2.971500929,368258431
antibiotic efflux,1.378122571,368258431
antibiotic target alteration,0.669533233,368258431
antibiotic efflux,3.440487818,368258431
antibiotic target protection,2.90598346,368258431
antibiotic target protection,0.132674377,368258431
antibiotic efflux,4.767920126,368258431
antibiotic efflux,6.447480276,368258431
antibiotic efflux,0.560257084,368258431
antibiotic efflux,11.88793452,368258431
antibiotic efflux,10.31422845,368258431
antibiotic inactivation,0.29323286,368258431
antibiotic efflux,33.03591984,368258431
antibiotic target alteration,0.152833381,368258431
antibiotic target alteration,0.151760866,368258431
antibiotic efflux,0.205961175,368258431
antibiotic target protection,1.015301569,368258431
antibiotic efflux,0.711964557,368258431
antibiotic efflux,0.956899267,368258431
antibiotic inactivation,0.452109897,368258431
antibiotic inactivation,0.565383619,368258431
antibiotic target protection,0.201171381,368258431
antibiotic efflux,3.702492727,368258431
antibiotic inactivation,0.170282862,368258431
antibiotic efflux,0.55168172,368258431
antibiotic efflux,1.358050377,368258431
antibiotic efflux,0.667695749,368258431
antibiotic efflux,0.895989295,368258431
antibiotic inactivation,0.200240032,368258431
antibiotic efflux,0.215183318,368258431
antibiotic inactivation,0.326429033,368258431
antibiotic inactivation,0.244360717,368258431
antibiotic inactivation,2.102520333,368258431
antibiotic inactivation,0.328911383,368258431
antibiotic inactivation,0.308941763,368258431
antibiotic inactivation,2.683885485,368258431
antibiotic efflux,19.90350475,368258431
antibiotic efflux,0.747009445,368258431
antibiotic efflux,1.281536203,368258431
antibiotic efflux,0.127964044,368258431
antibiotic efflux,0.758804331,368258431
antibiotic efflux,0.326018946,368258431
antibiotic efflux,0.108672982,368258431
antibiotic efflux,0.659614222,368258431
antibiotic efflux,16.39745464,368258431
antibiotic efflux,1.779911393,368258431
antibiotic inactivation,1.063570005,368258431
antibiotic efflux,7.374357031,368258431
antibiotic efflux,3.253272955,368258431
antibiotic efflux,2.262125881,368258431
antibiotic inactivation,0.484162465,368258431
antibiotic inactivation,0.400480063,368258431
antibiotic efflux,2.703240428,368258431
antibiotic inactivation,0.308941763,368258431
antibiotic inactivation,0.764166906,368258431
antibiotic efflux,9.345045305,368258431
antibiotic efflux,0.73664946,368258431
antibiotic target alteration; antibiotic target replacement,43.99564474,368258431
antibiotic inactivation,0.228845751,368258431
antibiotic inactivation,0.650403712,368258431
antibiotic inactivation,0.600720095,368258431
antibiotic inactivation,0.200240032,368258431
antibiotic target protection,0.557574453,368258431
antibiotic inactivation,1.222667049,368258431
antibiotic inactivation,0.780719257,368258431
antibiotic inactivation,0.624575406,368258431
reduced permeability to antibiotic,1.038044324,368258431
antibiotic inactivation,5.42480791,368258431
antibiotic inactivation,0.873774684,368258431
antibiotic inactivation,7.75268953,368258431
antibiotic target replacement,0.547491732,368258431
antibiotic target alteration,2.398581847,368258431
antibiotic efflux,0.175463882,368258431
antibiotic efflux,0.884948273,368258431
antibiotic efflux,8.202936472,368258431
antibiotic inactivation,0.546109177,368258431
antibiotic inactivation,0.218443671,368258431
antibiotic efflux,4.59311648,368258431
antibiotic efflux,1.49512557,368258431
reduced permeability to antibiotic,3.806162523,368258431
antibiotic target alteration,0.601764826,368258431
reduced permeability to antibiotic,0.589262219,368258431
antibiotic efflux,0.662863553,368258431
antibiotic efflux,5.580883465,368258431
antibiotic efflux,0.667982191,368258431
antibiotic efflux,1.601920254,368258431
antibiotic efflux,1.94828139,368258431
antibiotic target alteration,0.531785002,368258431
antibiotic inactivation,0.441345376,368258431
antibiotic inactivation,0.22644946,368258431
antibiotic inactivation,0.150703299,368258431
antibiotic inactivation,0.225270036,368258431
antibiotic inactivation,1.129712418,368258431
antibiotic inactivation,0.126098679,368258431
antibiotic inactivation,0.230063015,368258431
antibiotic inactivation,0.366541075,368258431
antibiotic inactivation,0.150180024,368258431
antibiotic inactivation,0.148631776,368258431
antibiotic inactivation,1.310662026,368258431
antibiotic inactivation,0.563175089,368258431
antibiotic inactivation,0.816072582,368258431
antibiotic inactivation,0.471838329,368258431
antibiotic inactivation,0.157279443,368258431
antibiotic inactivation,0.323983872,368258431
antibiotic inactivation,0.979287099,368258431
antibiotic inactivation,0.315706911,368258431
antibiotic inactivation,0.588460501,368258431
antibiotic inactivation,0.139973614,368258431
antibiotic inactivation,1.1125877,368258431
antibiotic inactivation,4.029675173,368258431
antibiotic inactivation,0.661343224,368258431
antibiotic inactivation,0.150703299,368258431
antibiotic efflux,4.004800635,368258431
antibiotic efflux,0.400480063,368258431
antibiotic target alteration,0.123753496,368258431
antibiotic efflux,0.261603912,368258431
antibiotic efflux,1.451404257,368258431
antibiotic efflux,3.527335083,368258431
antibiotic target alteration,13.58451508,368258431
antibiotic target alteration,0.125488917,368258431
antibiotic target alteration,0.379772314,368258431
antibiotic target alteration,0.531785002,368258431
antibiotic efflux,0.473560367,368258431
antibiotic target alteration; antibiotic target replacement,42.01295655,368258431
antibiotic target protection,0.158722374,368258431
antibiotic target alteration,0.625026689,368258431
antibiotic target alteration,5.729945523,368258431
antibiotic target protection,0.177991139,368258431
antibiotic efflux,0.434691928,368258431
antibiotic target alteration,0.163832753,368258431
antibiotic efflux,0.786397216,368258431
antibiotic target alteration,0.655331013,368258431
antibiotic inactivation,0.315706911,368258431
antibiotic inactivation,0.306750687,368258431
antibiotic inactivation,2.731695591,368258431
antibiotic target protection,0.067581011,368258431
antibiotic target protection,0.94613415,368258431
antibiotic target protection,0.337905054,368258431
antibiotic target protection,0.337905054,368258431
antibiotic target protection,0.135162021,368258431
antibiotic inactivation,0.720864114,368258431
antibiotic inactivation,2.72024194,368258431
antibiotic inactivation,3.193701772,368258431
antibiotic target protection,5.802806563,368258431
antibiotic inactivation,0.71609018,368258431
antibiotic inactivation,1.325727107,368258431
antibiotic efflux,0.274614901,368258431
antibiotic inactivation,0.093215187,368258431
antibiotic target alteration,0.077651431,368258431
antibiotic inactivation,1.454100645,368259698
antibiotic inactivation,18.51285544,368259698
antibiotic target protection,8.533974823,368259698
antibiotic inactivation,2.816039982,368259698
antibiotic inactivation,1.934891988,368259698
antibiotic efflux,0.817745762,368259698
antibiotic inactivation,222.5799964,368259698
antibiotic efflux,0.727050323,368259698
antibiotic inactivation,0.374417301,368259698
antibiotic inactivation,0.760223721,368259698
antibiotic efflux,0.481548263,368259698
antibiotic efflux,1.091369207,368259698
antibiotic efflux,0.94310773,368259698
antibiotic efflux,0.217798299,368259698
antibiotic efflux,1.105856409,368259698
antibiotic efflux,0.952089708,368259698
antibiotic efflux,1.518522826,368259698
antibiotic inactivation,0.73506926,368259698
antibiotic inactivation,0.620928071,368259698
antibiotic inactivation,2.984161772,368259698
antibiotic efflux,4.861092273,368259698
antibiotic target protection,0.880787836,368259698
antibiotic efflux,2.717615283,368259698
antibiotic efflux,0.248063075,368259698
antibiotic efflux,0.442342564,368259698
antibiotic efflux,0.240311104,368259698
antibiotic target protection,0.456481367,368259698
antibiotic efflux,5.467077621,368259698
antibiotic efflux,5.269705826,368259698
antibiotic efflux,1.024276838,368259698
antibiotic target protection,0.624808871,368259698
antibiotic efflux,0.974360812,368259698
antibiotic efflux,1.858935484,368259698
antibiotic efflux,0.388230755,368259698
antibiotic target protection,0.382292235,368259698
antibiotic efflux,1.817625806,368259698
antibiotic efflux,0.733272025,368259698
antibiotic efflux,0.852012097,368259698
antibiotic efflux,2.643195224,368259698
antibiotic target replacement,0.341192558,368259698
antibiotic target alteration,2.189111373,368259698
antibiotic inactivation,1.644233871,368259698
antibiotic inactivation,4.608519332,368259698
antibiotic inactivation,28.56269124,368259698
antibiotic efflux,1.288265713,368259698
antibiotic efflux,1.152385238,368259698
antibiotic inactivation,0.256990795,368259698
antibiotic efflux,2.894867356,368259698
antibiotic efflux,0.473788717,368259698
antibiotic efflux,6.338118806,368259698
antibiotic target alteration,14.28134562,368259698
antibiotic target alteration,3.190513384,368259698
antibiotic inactivation,0.76604919,368259698
antibiotic target alteration,9.821556989,368259698
antibiotic target replacement,8.45329649,368259698
antibiotic inactivation,1.486534117,368259698
